"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.707038296E1,1.987500000E1,-3.778125000E1,-3.721875000E1
5.708038296E1,2.006250000E1,-3.789375305E1,-3.714375305E1
5.709038296E1,2.002500153E1,-3.783750153E1,-3.714375305E1
5.710038296E1,1.974375153E1,-3.770625305E1,-3.693750000E1
5.711038296E1,1.936875153E1,-3.774375153E1,-3.710625076E1
5.712038296E1,1.961250114E1,-3.798750305E1,-3.723750305E1
5.713038296E1,1.981875038E1,-3.804375076E1,-3.727500153E1
5.714038296E1,1.993125153E1,-3.789375305E1,-3.729375076E1
5.715038296E1,1.981875038E1,-3.787500000E1,-3.725625229E1
5.716038296E1,1.974375153E1,-3.800625229E1,-3.727500153E1
5.717038296E1,1.961250114E1,-3.808125305E1,-3.706875229E1
5.718038296E1,1.987500000E1,-3.796875000E1,-3.710625076E1
5.719038296E1,2.021250153E1,-3.796875000E1,-3.703125000E1
5.720038296E1,2.013750076E1,-3.751875305E1,-3.650625229E1
5.721038296E1,1.989375114E1,-3.748125076E1,-3.658125305E1
5.722038296E1,1.981875038E1,-3.793125153E1,-3.720000076E1
5.723038296E1,1.998750114E1,-3.783750153E1,-3.706875229E1
5.724038296E1,2.011875153E1,-3.776250076E1,-3.693750000E1
5.725038296E1,2.004375076E1,-3.791250229E1,-3.731250000E1
5.726038296E1,1.981875038E1,-3.804375076E1,-3.750000000E1
5.727038296E1,1.966875076E1,-3.783750153E1,-3.768750000E1
5.728038296E1,1.959375000E1,-3.834375000E1,-3.787500000E1
5.729038296E1,1.970625114E1,-3.815625000E1,-3.789375305E1
5.730038296E1,1.963125038E1,-3.785625076E1,-3.733125305E1
5.731038296E1,1.935000038E1,-3.806250000E1,-3.744375229E1
5.732038296E1,1.908750153E1,-3.828750229E1,-3.753750229E1
5.733038296E1,1.920000076E1,-3.817500305E1,-3.746250153E1
5.734038296E1,1.920000076E1,-3.817500305E1,-3.736875153E1
5.735038296E1,1.905000114E1,-3.843750000E1,-3.738750076E1
5.736038296E1,1.901250076E1,-3.796875000E1,-3.708750153E1
5.737038296E1,1.869375038E1,-3.823125076E1,-3.736875153E1
5.738038296E1,1.890000153E1,-3.821250153E1,-3.731250000E1
5.739038296E1,1.871250153E1,-3.811875153E1,-3.731250000E1
5.740038296E1,1.897500038E1,-3.795000076E1,-3.725625229E1
5.741038296E1,1.905000114E1,-3.766875076E1,-3.725625229E1
5.742038296E1,1.925625038E1,-3.793125153E1,-3.686250305E1
5.743038296E1,1.938750076E1,-3.753750229E1,-3.669375229E1
5.744038296E1,1.957500076E1,-3.750000000E1,-3.695625305E1
5.745038296E1,1.972500038E1,-3.716250229E1,-3.680625153E1
5.746038296E1,1.968750000E1,-3.682500076E1,-3.665625000E1
5.747038296E1,2.015625000E1,-3.678750229E1,-3.676875305E1
5.748038296E1,2.032500076E1,-3.673125076E1,-3.690000153E1
5.749038296E1,2.011875153E1,-3.695625305E1,-3.697500229E1
5.750038296E1,2.017500114E1,-3.675000000E1,-3.727500153E1
5.751038296E1,2.004375076E1,-3.703125000E1,-3.738750076E1
5.752038296E1,2.000625038E1,-3.699375153E1,-3.720000076E1
5.753038296E1,1.985625076E1,-3.706875229E1,-3.695625305E1
5.754038296E1,1.981875038E1,-3.757500076E1,-3.731250000E1
5.755038296E1,1.965000153E1,-3.776250076E1,-3.750000000E1
5.756038296E1,1.942500114E1,-3.766875076E1,-3.736875153E1
5.757038296E1,1.959375000E1,-3.735000229E1,-3.720000076E1
5.758038296E1,1.903125000E1,-3.718125153E1,-3.733125305E1
5.759038296E1,1.929375076E1,-3.695625305E1,-3.723750305E1
5.760038296E1,1.890000153E1,-3.680625153E1,-3.725625229E1
5.761038296E1,1.912500000E1,-3.671250153E1,-3.733125305E1
5.762038296E1,1.914375114E1,-3.650625229E1,-3.684375000E1
5.763038296E1,1.925625038E1,-3.633750153E1,-3.641250229E1
5.764038296E1,1.927500153E1,-3.654375076E1,-3.648750305E1
5.765038296E1,1.923750114E1,-3.690000153E1,-3.665625000E1
5.766038296E1,1.970625114E1,-3.684375000E1,-3.652500153E1
5.767038296E1,1.970625114E1,-3.701250076E1,-3.630000305E1
5.768038296E1,1.980000114E1,-3.733125305E1,-3.635625076E1
5.769038296E1,1.972500038E1,-3.735000229E1,-3.652500153E1
5.770038296E1,1.980000114E1,-3.727500153E1,-3.671250153E1
5.771038296E1,1.959375000E1,-3.725625229E1,-3.705000305E1
5.772038296E1,1.951875114E1,-3.736875153E1,-3.691875076E1
5.773038296E1,1.963125038E1,-3.710625076E1,-3.676875305E1
5.774038296E1,1.933125114E1,-3.723750305E1,-3.671250153E1
5.775038296E1,1.929375076E1,-3.706875229E1,-3.697500229E1
5.776038296E1,1.953750038E1,-3.701250076E1,-3.676875305E1
5.777038296E1,1.972500038E1,-3.701250076E1,-3.648750305E1
5.778038296E1,1.957500076E1,-3.710625076E1,-3.654375076E1
5.779038296E1,1.978125000E1,-3.712500000E1,-3.641250229E1
5.780038296E1,1.974375153E1,-3.705000305E1,-3.658125305E1
5.781038296E1,1.995000076E1,-3.751875305E1,-3.697500229E1
5.782038296E1,2.002500153E1,-3.774375153E1,-3.703125000E1
5.783038296E1,1.983750153E1,-3.768750000E1,-3.676875305E1
5.784038296E1,1.991250038E1,-3.787500000E1,-3.733125305E1
5.785038296E1,1.983750153E1,-3.785625076E1,-3.783750153E1
5.786038296E1,1.981875038E1,-3.783750153E1,-3.798750305E1
5.787038296E1,1.974375153E1,-3.772500229E1,-3.774375153E1
5.788038296E1,1.980000114E1,-3.781875229E1,-3.757500076E1
5.789038296E1,1.950000000E1,-3.753750229E1,-3.729375076E1
5.790038296E1,1.940625000E1,-3.742500305E1,-3.716250229E1
5.791038296E1,1.955625153E1,-3.753750229E1,-3.753750229E1
5.792038296E1,1.925625038E1,-3.729375076E1,-3.714375305E1
5.793038296E1,1.910625076E1,-3.727500153E1,-3.671250153E1
5.794038296E1,1.948125076E1,-3.748125076E1,-3.735000229E1
5.795038296E1,1.953750038E1,-3.748125076E1,-3.735000229E1
5.796038296E1,1.966875076E1,-3.727500153E1,-3.757500076E1
5.797038296E1,1.981875038E1,-3.720000076E1,-3.744375229E1
5.798038296E1,1.981875038E1,-3.710625076E1,-3.778125000E1
5.799038296E1,2.010000038E1,-3.695625305E1,-3.763125229E1
5.800038296E1,2.019375038E1,-3.690000153E1,-3.781875229E1
5.801038296E1,2.045625114E1,-3.703125000E1,-3.793125153E1
5.802038296E1,2.013750076E1,-3.676875305E1,-3.723750305E1
5.803038296E1,2.011875153E1,-3.682500076E1,-3.725625229E1
5.804038296E1,1.983750153E1,-3.720000076E1,-3.735000229E1
5.805038296E1,2.000625038E1,-3.714375305E1,-3.751875305E1
5.806038296E1,2.030625153E1,-3.731250000E1,-3.757500076E1
5.807038296E1,2.000625038E1,-3.742500305E1,-3.765000153E1
5.808038296E1,1.991250038E1,-3.714375305E1,-3.766875076E1
5.809038296E1,1.974375153E1,-3.697500229E1,-3.748125076E1
5.810038296E1,1.989375114E1,-3.706875229E1,-3.736875153E1
5.811038296E1,2.002500153E1,-3.705000305E1,-3.751875305E1
5.812038296E1,2.011875153E1,-3.661875153E1,-3.736875153E1
5.813038296E1,1.970625114E1,-3.663750076E1,-3.712500000E1
5.814038296E1,1.974375153E1,-3.654375076E1,-3.712500000E1
5.815038296E1,1.963125038E1,-3.652500153E1,-3.705000305E1
5.816038296E1,1.993125153E1,-3.665625000E1,-3.686250305E1
5.817038296E1,1.995000076E1,-3.693750000E1,-3.706875229E1
5.818038296E1,1.980000114E1,-3.669375229E1,-3.708750153E1
5.819038296E1,1.957500076E1,-3.660000229E1,-3.697500229E1
5.820038296E1,1.957500076E1,-3.680625153E1,-3.703125000E1
5.821038296E1,1.983750153E1,-3.678750229E1,-3.710625076E1
5.822038296E1,1.970625114E1,-3.673125076E1,-3.693750000E1
5.823038296E1,1.974375153E1,-3.686250305E1,-3.690000153E1
5.824038296E1,1.963125038E1,-3.720000076E1,-3.684375000E1
5.825038296E1,1.946250153E1,-3.723750305E1,-3.676875305E1
5.826038296E1,1.940625000E1,-3.736875153E1,-3.676875305E1
5.827038296E1,1.908750153E1,-3.735000229E1,-3.675000000E1
5.828038296E1,1.901250076E1,-3.714375305E1,-3.675000000E1
5.829038296E1,1.871250153E1,-3.731250000E1,-3.676875305E1
5.830038296E1,1.880625153E1,-3.746250153E1,-3.676875305E1
5.831038296E1,1.890000153E1,-3.768750000E1,-3.701250076E1
5.832038296E1,1.876875114E1,-3.740625000E1,-3.703125000E1
5.833038296E1,1.890000153E1,-3.716250229E1,-3.712500000E1
5.834038296E1,1.876875114E1,-3.721875000E1,-3.697500229E1
5.835038296E1,1.912500000E1,-3.725625229E1,-3.714375305E1
5.836038296E1,1.914375114E1,-3.723750305E1,-3.703125000E1
5.837038296E1,1.903125000E1,-3.708750153E1,-3.695625305E1
5.838038296E1,1.903125000E1,-3.686250305E1,-3.699375153E1
5.839038296E1,1.882500076E1,-3.652500153E1,-3.699375153E1
5.840038296E1,1.905000114E1,-3.635625076E1,-3.725625229E1
5.841038296E1,1.916250038E1,-3.618750000E1,-3.746250153E1
5.842038296E1,1.957500076E1,-3.605625153E1,-3.776250076E1
5.843038296E1,1.970625114E1,-3.605625153E1,-3.772500229E1
5.844038296E1,1.980000114E1,-3.609375000E1,-3.772500229E1
5.845038296E1,1.981875038E1,-3.585000229E1,-3.783750153E1
5.846038296E1,1.974375153E1,-3.583125305E1,-3.746250153E1
5.847038296E1,1.989375114E1,-3.551250076E1,-3.742500305E1
5.848038296E1,1.978125000E1,-3.573750305E1,-3.736875153E1
5.849038296E1,1.940625000E1,-3.590625000E1,-3.731250000E1
5.850038296E1,1.927500153E1,-3.603750229E1,-3.716250229E1
5.851038296E1,1.905000114E1,-3.607500076E1,-3.744375229E1
5.852038296E1,1.899375153E1,-3.601875305E1,-3.735000229E1
5.853038296E1,1.921875000E1,-3.633750153E1,-3.720000076E1
5.854038296E1,1.925625038E1,-3.643125153E1,-3.759375000E1
5.855038296E1,1.929375076E1,-3.676875305E1,-3.755625153E1
5.856038296E1,1.910625076E1,-3.701250076E1,-3.780000305E1
5.857038296E1,1.921875000E1,-3.699375153E1,-3.742500305E1
5.858038296E1,1.903125000E1,-3.676875305E1,-3.736875153E1
5.859038296E1,1.921875000E1,-3.682500076E1,-3.695625305E1
5.860038296E1,1.933125114E1,-3.686250305E1,-3.701250076E1
5.861038296E1,1.931250000E1,-3.646875000E1,-3.714375305E1
5.862038296E1,1.906875038E1,-3.646875000E1,-3.708750153E1
5.863038296E1,1.918125153E1,-3.645000076E1,-3.712500000E1
5.864038296E1,1.906875038E1,-3.607500076E1,-3.697500229E1
5.865038296E1,1.906875038E1,-3.618750000E1,-3.750000000E1
5.866038296E1,1.938750076E1,-3.690000153E1,-3.795000076E1
5.867038296E1,1.920000076E1,-3.669375229E1,-3.806250000E1
5.868038296E1,1.903125000E1,-3.676875305E1,-3.811875153E1
5.869038296E1,1.903125000E1,-3.701250076E1,-3.808125305E1
5.870038296E1,1.886250114E1,-3.710625076E1,-3.825000000E1
5.871038296E1,1.880625153E1,-3.705000305E1,-3.802500153E1
5.872038296E1,1.893750000E1,-3.718125153E1,-3.776250076E1
5.873038296E1,1.897500038E1,-3.703125000E1,-3.750000000E1
5.874038296E1,1.863750076E1,-3.673125076E1,-3.714375305E1
5.875038296E1,1.895625114E1,-3.669375229E1,-3.725625229E1
5.876038296E1,1.875000000E1,-3.718125153E1,-3.781875229E1
5.877038296E1,1.876875114E1,-3.712500000E1,-3.798750305E1
5.878038296E1,1.890000153E1,-3.701250076E1,-3.783750153E1
5.879038296E1,1.893750000E1,-3.716250229E1,-3.789375305E1
5.880038296E1,1.901250076E1,-3.718125153E1,-3.826875305E1
5.881038296E1,1.914375114E1,-3.755625153E1,-3.841875076E1
5.882038296E1,1.910625076E1,-3.772500229E1,-3.838125229E1
5.883038296E1,1.910625076E1,-3.819375229E1,-3.856875229E1
5.884038296E1,1.936875153E1,-3.798750305E1,-3.817500305E1
5.885038296E1,1.944375038E1,-3.806250000E1,-3.810000229E1
5.886038296E1,1.948125076E1,-3.825000000E1,-3.826875305E1
5.887038296E1,1.929375076E1,-3.832500076E1,-3.825000000E1
5.888038296E1,1.906875038E1,-3.843750000E1,-3.800625229E1
5.889038296E1,1.916250038E1,-3.811875153E1,-3.800625229E1
5.890038296E1,1.944375038E1,-3.841875076E1,-3.841875076E1
5.891038296E1,1.929375076E1,-3.808125305E1,-3.836250305E1
5.892038296E1,1.933125114E1,-3.774375153E1,-3.817500305E1
5.893038296E1,1.938750076E1,-3.776250076E1,-3.811875153E1
5.894038296E1,1.951875114E1,-3.746250153E1,-3.791250229E1
5.895038296E1,1.978125000E1,-3.712500000E1,-3.793125153E1
5.896038296E1,1.995000076E1,-3.723750305E1,-3.795000076E1
5.897038296E1,1.974375153E1,-3.712500000E1,-3.774375153E1
5.898038296E1,1.966875076E1,-3.658125305E1,-3.718125153E1
5.899038296E1,1.968750000E1,-3.643125153E1,-3.706875229E1
5.900038296E1,1.966875076E1,-3.635625076E1,-3.718125153E1
5.901038296E1,1.961250114E1,-3.626250076E1,-3.727500153E1
5.902038296E1,1.959375000E1,-3.684375000E1,-3.768750000E1
5.903038296E1,1.951875114E1,-3.723750305E1,-3.780000305E1
5.904038296E1,1.938750076E1,-3.705000305E1,-3.766875076E1
5.905038296E1,1.948125076E1,-3.733125305E1,-3.776250076E1
5.906038296E1,1.931250000E1,-3.729375076E1,-3.780000305E1
5.907038296E1,1.933125114E1,-3.753750229E1,-3.781875229E1
5.908038296E1,1.944375038E1,-3.748125076E1,-3.783750153E1
5.909038296E1,1.946250153E1,-3.774375153E1,-3.811875153E1
5.910038296E1,1.955625153E1,-3.731250000E1,-3.787500000E1
5.911038296E1,1.948125076E1,-3.712500000E1,-3.800625229E1
5.912038296E1,1.965000153E1,-3.720000076E1,-3.821250153E1
5.913038296E1,1.951875114E1,-3.703125000E1,-3.821250153E1
5.914038296E1,1.940625000E1,-3.706875229E1,-3.828750229E1
5.915038296E1,1.944375038E1,-3.731250000E1,-3.849375153E1
5.916038296E1,1.931250000E1,-3.748125076E1,-3.843750000E1
5.917038296E1,1.940625000E1,-3.729375076E1,-3.817500305E1
5.918038296E1,1.931250000E1,-3.736875153E1,-3.832500076E1
5.919038296E1,1.938750076E1,-3.736875153E1,-3.798750305E1
5.920038296E1,1.963125038E1,-3.721875000E1,-3.781875229E1
5.921038296E1,1.983750153E1,-3.731250000E1,-3.766875076E1
5.922038296E1,2.019375038E1,-3.733125305E1,-3.740625000E1
5.923038296E1,2.028750038E1,-3.706875229E1,-3.701250076E1
5.924038296E1,2.036250114E1,-3.703125000E1,-3.716250229E1
5.925038296E1,2.028750038E1,-3.721875000E1,-3.693750000E1
5.926038296E1,2.056875038E1,-3.725625229E1,-3.676875305E1
5.927038296E1,2.056875038E1,-3.736875153E1,-3.676875305E1
5.928038296E1,2.047500038E1,-3.750000000E1,-3.686250305E1
5.929038296E1,2.040000153E1,-3.750000000E1,-3.705000305E1
5.930038296E1,2.025000000E1,-3.774375153E1,-3.710625076E1
5.931038296E1,1.966875076E1,-3.780000305E1,-3.736875153E1
5.932038296E1,1.957500076E1,-3.785625076E1,-3.720000076E1
5.933038296E1,1.948125076E1,-3.774375153E1,-3.714375305E1
5.934038296E1,1.938750076E1,-3.770625305E1,-3.706875229E1
5.935038296E1,1.931250000E1,-3.770625305E1,-3.701250076E1
5.936038296E1,1.920000076E1,-3.751875305E1,-3.695625305E1
5.937038296E1,1.936875153E1,-3.770625305E1,-3.693750000E1
5.938038296E1,1.940625000E1,-3.735000229E1,-3.725625229E1
5.939038296E1,1.968750000E1,-3.742500305E1,-3.720000076E1
5.940038296E1,1.965000153E1,-3.789375305E1,-3.727500153E1
5.941038296E1,1.948125076E1,-3.781875229E1,-3.738750076E1
5.942038296E1,1.925625038E1,-3.770625305E1,-3.718125153E1
5.943038296E1,1.927500153E1,-3.765000153E1,-3.729375076E1
5.944038296E1,1.936875153E1,-3.778125000E1,-3.716250229E1
5.945038296E1,1.931250000E1,-3.751875305E1,-3.699375153E1
5.946038296E1,1.923750114E1,-3.757500076E1,-3.675000000E1
5.947038296E1,1.933125114E1,-3.800625229E1,-3.720000076E1
5.948038296E1,1.942500114E1,-3.768750000E1,-3.699375153E1
5.949038296E1,1.968750000E1,-3.770625305E1,-3.729375076E1
5.950038296E1,1.995000076E1,-3.774375153E1,-3.740625000E1
5.951038296E1,1.998750114E1,-3.768750000E1,-3.744375229E1
5.952038296E1,1.981875038E1,-3.789375305E1,-3.750000000E1
5.953038296E1,1.970625114E1,-3.795000076E1,-3.738750076E1
5.954038296E1,1.970625114E1,-3.810000229E1,-3.731250000E1
5.955038296E1,1.966875076E1,-3.753750229E1,-3.686250305E1
5.956038296E1,1.976250076E1,-3.759375000E1,-3.697500229E1
5.957038296E1,1.976250076E1,-3.815625000E1,-3.727500153E1
5.958038296E1,1.953750038E1,-3.845625305E1,-3.699375153E1
5.959038296E1,1.944375038E1,-3.894375229E1,-3.750000000E1
5.960038296E1,1.927500153E1,-3.877500153E1,-3.750000000E1
5.961038296E1,1.959375000E1,-3.913125229E1,-3.811875153E1
5.962038296E1,1.961250114E1,-3.911250305E1,-3.828750229E1
5.963038296E1,1.961250114E1,-3.909375000E1,-3.817500305E1
5.964038296E1,1.957500076E1,-3.888750076E1,-3.806250000E1
5.965038296E1,1.946250153E1,-3.860625076E1,-3.780000305E1
5.966038296E1,1.940625000E1,-3.858750153E1,-3.813750076E1
5.967038296E1,1.950000000E1,-3.858750153E1,-3.795000076E1
5.968038296E1,1.981875038E1,-3.877500153E1,-3.783750153E1
5.969038296E1,1.940625000E1,-3.840000153E1,-3.735000229E1
5.970038296E1,1.944375038E1,-3.843750000E1,-3.699375153E1
5.971038296E1,1.940625000E1,-3.843750000E1,-3.695625305E1
5.972038296E1,1.972500038E1,-3.845625305E1,-3.705000305E1
5.973038296E1,1.987500000E1,-3.815625000E1,-3.676875305E1
5.974038296E1,1.993125153E1,-3.817500305E1,-3.645000076E1
5.975038296E1,2.006250000E1,-3.770625305E1,-3.600000000E1
5.976038296E1,1.996875000E1,-3.750000000E1,-3.620625305E1
5.977038296E1,2.004375076E1,-3.759375000E1,-3.611250305E1
5.978038296E1,2.000625038E1,-3.755625153E1,-3.611250305E1
5.979038296E1,2.013750076E1,-3.761250305E1,-3.588750076E1
5.980038296E1,1.983750153E1,-3.768750000E1,-3.571875000E1
5.981038296E1,1.972500038E1,-3.780000305E1,-3.564375305E1
5.982038296E1,1.976250076E1,-3.755625153E1,-3.568125153E1
5.983038296E1,1.976250076E1,-3.765000153E1,-3.560625076E1
5.984038296E1,1.981875038E1,-3.774375153E1,-3.536250305E1
5.985038296E1,1.983750153E1,-3.772500229E1,-3.523125076E1
5.986038296E1,1.993125153E1,-3.765000153E1,-3.547500229E1
5.987038296E1,1.985625076E1,-3.781875229E1,-3.571875000E1
5.988038296E1,1.976250076E1,-3.800625229E1,-3.571875000E1
5.989038296E1,1.974375153E1,-3.798750305E1,-3.573750305E1
5.990038296E1,1.950000000E1,-3.800625229E1,-3.579375076E1
5.991038296E1,1.946250153E1,-3.815625000E1,-3.605625153E1
5.992038296E1,1.955625153E1,-3.834375000E1,-3.648750305E1
5.993038296E1,1.978125000E1,-3.873750305E1,-3.706875229E1
5.994038296E1,1.938750076E1,-3.873750305E1,-3.725625229E1
5.995038296E1,1.953750038E1,-3.864375305E1,-3.703125000E1
5.996038296E1,1.944375038E1,-3.858750153E1,-3.708750153E1
5.997038296E1,1.942500114E1,-3.856875229E1,-3.706875229E1
5.998038296E1,1.950000000E1,-3.834375000E1,-3.720000076E1
5.999038296E1,1.953750038E1,-3.819375229E1,-3.712500000E1
6.000038296E1,1.938750076E1,-3.793125153E1,-3.669375229E1
6.001038296E1,1.914375114E1,-3.729375076E1,-3.643125153E1
6.002038296E1,1.940625000E1,-3.736875153E1,-3.639375305E1
6.003038296E1,1.948125076E1,-3.738750076E1,-3.661875153E1
6.004038296E1,1.942500114E1,-3.744375229E1,-3.671250153E1
6.005038296E1,1.925625038E1,-3.750000000E1,-3.693750000E1
6.006038296E1,1.903125000E1,-3.774375153E1,-3.682500076E1
6.007038296E1,1.871250153E1,-3.765000153E1,-3.678750229E1
6.008038296E1,1.867500114E1,-3.772500229E1,-3.714375305E1
6.009038296E1,1.873125076E1,-3.808125305E1,-3.738750076E1
6.010038296E1,1.890000153E1,-3.813750076E1,-3.706875229E1
6.011038296E1,1.865625000E1,-3.808125305E1,-3.705000305E1
6.012038296E1,1.865625000E1,-3.768750000E1,-3.675000000E1
6.013038296E1,1.869375038E1,-3.753750229E1,-3.667500305E1
6.021009302E1,1.725000000E1,-2.908125114E1,-3.170625114E1
6.022009302E1,1.741875076E1,-2.816250038E1,-3.230625153E1
6.023009302E1,1.730625153E1,-2.827500153E1,-3.241875076E1
6.024009302E1,1.745625114E1,-2.844375038E1,-3.271875000E1
6.025009302E1,1.749375153E1,-2.801250076E1,-3.264375305E1
6.026009302E1,1.736250114E1,-2.808750153E1,-3.264375305E1
6.027009302E1,1.717500114E1,-2.821875191E1,-3.243750000E1
6.028009302E1,1.702500153E1,-2.836875153E1,-3.260625076E1
6.029009302E1,1.689375114E1,-2.846250153E1,-3.279375076E1
6.030009302E1,1.670625114E1,-2.851875114E1,-3.286875153E1
6.031009302E1,1.663125038E1,-2.853750038E1,-3.298125076E1
6.032009302E1,1.642500114E1,-2.846250153E1,-3.279375076E1
6.033009302E1,1.635000038E1,-2.865000153E1,-3.288750076E1
6.034009302E1,1.608750153E1,-2.868750191E1,-3.285000229E1
6.035009302E1,1.603125000E1,-2.859375191E1,-3.294375229E1
6.036009302E1,1.606875038E1,-2.859375191E1,-3.290625000E1
6.037009302E1,1.612500000E1,-2.865000153E1,-3.279375076E1
6.038009302E1,1.612500000E1,-2.893125153E1,-3.273750305E1
6.039009302E1,1.640625000E1,-2.921250153E1,-3.264375305E1
6.040009302E1,1.670625114E1,-2.951250076E1,-3.307500076E1
6.041009302E1,1.665000153E1,-2.947500038E1,-3.290625000E1
6.042009302E1,1.695000076E1,-2.941875076E1,-3.303750229E1
6.043009302E1,1.687500000E1,-2.932500076E1,-3.326250076E1
6.044009302E1,1.672500038E1,-2.926875114E1,-3.315000153E1
6.045009302E1,1.672500038E1,-2.883750153E1,-3.316875076E1
6.046009302E1,1.661250114E1,-2.876250076E1,-3.331875229E1
6.047009302E1,1.635000038E1,-2.831250191E1,-3.330000305E1
6.048009302E1,1.618125153E1,-2.823750114E1,-3.305625153E1
6.049009302E1,1.629375076E1,-2.827500153E1,-3.328125000E1
6.050009302E1,1.635000038E1,-2.820000076E1,-3.326250076E1
6.051009302E1,1.646250153E1,-2.812500191E1,-3.320625305E1
6.052009302E1,1.663125038E1,-2.806875038E1,-3.350625229E1
6.053009302E1,1.659375000E1,-2.820000076E1,-3.365625000E1
6.054009302E1,1.676250076E1,-2.814375114E1,-3.345000076E1
6.055009302E1,1.689375114E1,-2.812500191E1,-3.356250000E1
6.056009302E1,1.696875000E1,-2.775000191E1,-3.350625229E1
6.057009302E1,1.683750153E1,-2.771250153E1,-3.360000229E1
6.058009302E1,1.672500038E1,-2.801250076E1,-3.348750305E1
6.059009302E1,1.696875000E1,-2.859375191E1,-3.397500229E1
6.060009302E1,1.721250153E1,-2.853750038E1,-3.390000153E1
6.061009302E1,1.719375038E1,-2.865000153E1,-3.399375153E1
6.062009302E1,1.717500114E1,-2.870625114E1,-3.382500076E1
6.063009302E1,1.698750114E1,-2.904375076E1,-3.378750229E1
6.064009302E1,1.681875038E1,-2.911875153E1,-3.367500305E1
6.065009302E1,1.683750153E1,-2.928750038E1,-3.324375153E1
6.066009302E1,1.685625076E1,-2.917500114E1,-3.320625305E1
6.067009302E1,1.646250153E1,-2.866875076E1,-3.296250153E1
6.068009302E1,1.635000038E1,-2.857500076E1,-3.283125305E1
6.069009302E1,1.627500153E1,-2.910000038E1,-3.313125229E1
6.070009302E1,1.623750114E1,-2.896875191E1,-3.326250076E1
6.071009302E1,1.612500000E1,-2.874375153E1,-3.330000305E1
6.072009302E1,1.636875153E1,-2.883750153E1,-3.322500229E1
6.073009302E1,1.642500114E1,-2.876250076E1,-3.360000229E1
6.074009302E1,1.665000153E1,-2.872500038E1,-3.356250000E1
6.075009302E1,1.685625076E1,-2.880000114E1,-3.318750000E1
6.076009302E1,1.683750153E1,-2.883750153E1,-3.303750229E1
6.077009302E1,1.696875000E1,-2.827500153E1,-3.256875229E1
6.078009302E1,1.717500114E1,-2.806875038E1,-3.253125000E1
6.079009302E1,1.726875114E1,-2.842500114E1,-3.266250229E1
